Date,Time,Weekday,To Home,To Work
2016-11-18,17:55,Friday,1 hour 12 mins,52 mins
2016-11-18,18:00,Friday,1 hour 8 mins,51 mins
2016-11-18,18:05,Friday,1 hour 6 mins,48 mins
2016-11-18,18:10,Friday,1 hour 4 mins,46 mins
2016-11-18,18:15,Friday,1 hour 1 min,44 mins
2016-11-18,18:20,Friday,59 mins,42 mins
2016-11-18,18:25,Friday,56 mins,40 mins
2016-11-18,18:30,Friday,54 mins,38 mins
2016-11-18,18:35,Friday,54 mins,37 mins
2016-11-18,18:40,Friday,52 mins,36 mins
2016-11-18,18:45,Friday,49 mins,35 mins
2016-11-18,18:50,Friday,49 mins,34 mins
2016-11-18,18:55,Friday,47 mins,34 mins
2016-11-18,19:00,Friday,47 mins,32 mins
2016-11-18,19:05,Friday,45 mins,33 mins
2016-11-18,19:10,Friday,47 mins,31 mins
2016-11-18,19:15,Friday,45 mins,30 mins
2016-11-18,19:20,Friday,42 mins,30 mins
2016-11-18,19:25,Friday,43 mins,29 mins
2016-11-18,19:30,Friday,42 mins,28 mins
2016-11-18,19:35,Friday,41 mins,27 mins
2016-11-18,19:40,Friday,42 mins,27 mins
2016-11-18,19:45,Friday,39 mins,28 mins
2016-11-18,19:50,Friday,38 mins,27 mins
2016-11-18,19:55,Friday,38 mins,27 mins
2016-11-18,23:00,Friday,27 mins,27 mins
2016-11-18,23:05,Friday,27 mins,27 mins
2016-11-18,23:10,Friday,26 mins,27 mins
2016-11-18,23:15,Friday,27 mins,27 mins
2016-11-18,23:20,Friday,27 mins,27 mins
2016-11-18,23:25,Friday,26 mins,26 mins
2016-11-18,23:30,Friday,26 mins,26 mins
2016-11-18,23:35,Friday,26 mins,26 mins
2016-11-18,23:40,Friday,27 mins,26 mins
2016-11-18,23:45,Friday,26 mins,27 mins
2016-11-18,23:50,Friday,26 mins,27 mins
2016-11-18,23:55,Friday,26 mins,26 mins
2016-11-21,05:00,Monday,25 mins,25 mins
2016-11-21,05:05,Monday,25 mins,25 mins
2016-11-21,05:10,Monday,24 mins,25 mins
2016-11-21,05:15,Monday,25 mins,25 mins
2016-11-21,05:20,Monday,25 mins,25 mins
2016-11-21,05:25,Monday,25 mins,25 mins
2016-11-21,05:30,Monday,25 mins,25 mins
2016-11-21,05:35,Monday,25 mins,25 mins
2016-11-21,05:40,Monday,25 mins,25 mins
2016-11-21,05:45,Monday,26 mins,25 mins
2016-11-21,05:50,Monday,27 mins,25 mins
2016-11-21,05:55,Monday,27 mins,25 mins
2016-11-21,06:00,Monday,28 mins,26 mins
2016-11-21,06:05,Monday,30 mins,27 mins
2016-11-21,06:10,Monday,31 mins,27 mins
2016-11-21,06:15,Monday,36 mins,29 mins
2016-11-21,06:20,Monday,41 mins,33 mins
2016-11-21,06:25,Monday,40 mins,34 mins
2016-11-21,06:30,Monday,45 mins,37 mins
2016-11-21,06:35,Monday,45 mins,39 mins
2016-11-21,06:40,Monday,48 mins,39 mins
2016-11-21,06:45,Monday,49 mins,43 mins
2016-11-21,06:50,Monday,49 mins,44 mins
2016-11-21,06:55,Monday,48 mins,44 mins
2016-11-21,07:00,Monday,49 mins,47 mins
2016-11-21,07:05,Monday,50 mins,47 mins
2016-11-21,07:10,Monday,51 mins,46 mins
2016-11-21,07:15,Monday,51 mins,46 mins
2016-11-21,07:20,Monday,50 mins,47 mins
2016-11-21,07:25,Monday,52 mins,47 mins
2016-11-21,07:30,Monday,51 mins,47 mins
2016-11-21,07:35,Monday,53 mins,46 mins
2016-11-21,07:40,Monday,55 mins,46 mins
2016-11-21,07:45,Monday,55 mins,46 mins
2016-11-21,07:50,Monday,53 mins,45 mins
2016-11-21,07:55,Monday,54 mins,44 mins
2016-11-21,17:00,Monday,1 hour 2 mins,38 mins
2016-11-21,17:05,Monday,59 mins,36 mins
2016-11-21,17:10,Monday,1 hour 3 mins,38 mins
2016-11-21,17:15,Monday,1 hour 2 mins,36 mins
2016-11-21,17:20,Monday,1 hour 2 mins,37 mins
2016-11-21,17:25,Monday,1 hour 4 mins,39 mins
2016-11-21,17:30,Monday,1 hour 6 mins,37 mins
2016-11-21,17:35,Monday,1 hour 5 mins,36 mins
2016-11-21,17:40,Monday,1 hour 4 mins,36 mins
2016-11-21,17:45,Monday,1 hour 3 mins,35 mins
2016-11-21,17:50,Monday,1 hour 2 mins,34 mins
2016-11-21,17:55,Monday,1 hour 2 mins,33 mins
2016-11-21,18:00,Monday,1 hour 2 mins,33 mins
2016-11-21,18:05,Monday,1 hour 0 mins,34 mins
2016-11-21,18:10,Monday,59 mins,32 mins
2016-11-21,18:15,Monday,58 mins,32 mins
2016-11-21,18:20,Monday,58 mins,31 mins
2016-11-21,18:25,Monday,56 mins,30 mins
2016-11-21,18:30,Monday,56 mins,29 mins
2016-11-21,18:35,Monday,52 mins,29 mins
2016-11-21,18:40,Monday,50 mins,29 mins
2016-11-21,18:45,Monday,50 mins,29 mins
2016-11-21,18:50,Monday,48 mins,28 mins
2016-11-21,18:55,Monday,47 mins,27 mins
2016-11-21,19:00,Monday,45 mins,27 mins
2016-11-21,19:05,Monday,43 mins,28 mins
2016-11-21,19:10,Monday,44 mins,28 mins
2016-11-21,19:15,Monday,40 mins,27 mins
2016-11-21,19:20,Monday,38 mins,27 mins
2016-11-21,19:25,Monday,38 mins,27 mins
2016-11-21,19:30,Monday,35 mins,26 mins
2016-11-21,19:35,Monday,34 mins,26 mins
2016-11-21,19:40,Monday,32 mins,26 mins
2016-11-21,19:45,Monday,30 mins,27 mins
2016-11-21,19:50,Monday,29 mins,27 mins
2016-11-21,19:55,Monday,29 mins,26 mins
2016-11-21,23:00,Monday,25 mins,25 mins
2016-11-21,23:05,Monday,25 mins,25 mins
2016-11-21,23:10,Monday,25 mins,25 mins
2016-11-21,23:15,Monday,25 mins,25 mins
2016-11-21,23:20,Monday,25 mins,25 mins
2016-11-21,23:25,Monday,25 mins,25 mins
2016-11-21,23:30,Monday,25 mins,25 mins
2016-11-21,23:35,Monday,25 mins,25 mins
2016-11-21,23:40,Monday,25 mins,25 mins
2016-11-21,23:45,Monday,25 mins,25 mins
2016-11-21,23:50,Monday,25 mins,25 mins
2016-11-21,23:55,Monday,25 mins,25 mins
2016-11-22,05:00,Tuesday,25 mins,24 mins
2016-11-22,05:05,Tuesday,25 mins,25 mins
2016-11-22,05:10,Tuesday,25 mins,25 mins
2016-11-22,05:15,Tuesday,25 mins,25 mins
2016-11-22,05:20,Tuesday,25 mins,25 mins
2016-11-22,05:25,Tuesday,25 mins,25 mins
2016-11-22,05:30,Tuesday,25 mins,25 mins
2016-11-22,05:35,Tuesday,25 mins,25 mins
2016-11-22,05:40,Tuesday,25 mins,25 mins
2016-11-22,05:45,Tuesday,26 mins,25 mins
2016-11-22,05:50,Tuesday,27 mins,25 mins
2016-11-22,05:55,Tuesday,26 mins,25 mins
2016-11-22,06:00,Tuesday,28 mins,25 mins
2016-11-22,06:05,Tuesday,28 mins,26 mins
2016-11-22,06:10,Tuesday,31 mins,28 mins
2016-11-22,06:15,Tuesday,37 mins,29 mins
2016-11-22,06:20,Tuesday,41 mins,32 mins
2016-11-22,06:25,Tuesday,43 mins,32 mins
2016-11-22,06:30,Tuesday,50 mins,40 mins
2016-11-22,06:35,Tuesday,49 mins,39 mins
2016-11-22,06:40,Tuesday,51 mins,40 mins
2016-11-22,06:45,Tuesday,54 mins,47 mins
2016-11-22,06:50,Tuesday,54 mins,48 mins
2016-11-22,06:55,Tuesday,54 mins,47 mins
2016-11-22,07:00,Tuesday,51 mins,47 mins
2016-11-22,07:05,Tuesday,49 mins,45 mins
2016-11-22,07:10,Tuesday,51 mins,43 mins
2016-11-22,07:15,Tuesday,53 mins,43 mins
2016-11-22,07:20,Tuesday,56 mins,43 mins
2016-11-22,07:25,Tuesday,50 mins,41 mins
2016-11-22,07:30,Tuesday,55 mins,41 mins
2016-11-22,07:35,Tuesday,54 mins,41 mins
2016-11-22,07:40,Tuesday,53 mins,39 mins
2016-11-22,07:45,Tuesday,53 mins,37 mins
2016-11-22,07:50,Tuesday,54 mins,37 mins
2016-11-22,07:55,Tuesday,54 mins,35 mins
2016-11-22,17:00,Tuesday,1 hour 18 mins,49 mins
2016-11-22,17:05,Tuesday,1 hour 16 mins,49 mins
2016-11-22,17:10,Tuesday,1 hour 17 mins,50 mins
2016-11-22,17:15,Tuesday,1 hour 16 mins,51 mins
2016-11-22,17:20,Tuesday,1 hour 23 mins,48 mins
2016-11-22,17:25,Tuesday,1 hour 17 mins,48 mins
2016-11-22,17:30,Tuesday,1 hour 19 mins,48 mins
2016-11-22,17:35,Tuesday,1 hour 17 mins,47 mins
2016-11-22,17:40,Tuesday,1 hour 18 mins,47 mins
2016-11-22,17:45,Tuesday,1 hour 14 mins,44 mins
2016-11-22,17:50,Tuesday,1 hour 17 mins,46 mins
2016-11-22,17:55,Tuesday,1 hour 18 mins,44 mins
2016-11-22,18:00,Tuesday,1 hour 13 mins,44 mins
2016-11-22,18:05,Tuesday,1 hour 11 mins,41 mins
2016-11-22,18:10,Tuesday,1 hour 7 mins,43 mins
2016-11-22,18:15,Tuesday,1 hour 9 mins,41 mins
2016-11-22,18:20,Tuesday,1 hour 3 mins,41 mins
2016-11-22,18:25,Tuesday,1 hour 4 mins,43 mins
2016-11-22,18:30,Tuesday,1 hour 2 mins,40 mins
2016-11-22,18:35,Tuesday,1 hour 2 mins,38 mins
2016-11-22,18:40,Tuesday,59 mins,37 mins
2016-11-22,18:45,Tuesday,58 mins,36 mins
2016-11-22,18:50,Tuesday,56 mins,34 mins
2016-11-22,18:55,Tuesday,56 mins,34 mins
2016-11-22,19:00,Tuesday,55 mins,32 mins
2016-11-22,19:05,Tuesday,53 mins,30 mins
2016-11-22,19:10,Tuesday,52 mins,31 mins
2016-11-22,19:15,Tuesday,50 mins,30 mins
2016-11-22,19:20,Tuesday,48 mins,30 mins
2016-11-22,19:25,Tuesday,46 mins,30 mins
2016-11-22,19:30,Tuesday,44 mins,29 mins
2016-11-22,19:35,Tuesday,43 mins,29 mins
2016-11-22,19:40,Tuesday,44 mins,30 mins
2016-11-22,19:45,Tuesday,40 mins,30 mins
2016-11-22,19:50,Tuesday,38 mins,29 mins
2016-11-22,19:55,Tuesday,40 mins,29 mins
2016-11-22,23:00,Tuesday,26 mins,26 mins
2016-11-22,23:05,Tuesday,26 mins,26 mins
2016-11-22,23:10,Tuesday,26 mins,25 mins
2016-11-22,23:15,Tuesday,26 mins,25 mins
2016-11-22,23:20,Tuesday,26 mins,25 mins
2016-11-22,23:25,Tuesday,26 mins,25 mins
2016-11-22,23:30,Tuesday,25 mins,25 mins
2016-11-22,23:35,Tuesday,26 mins,25 mins
2016-11-22,23:40,Tuesday,26 mins,25 mins
2016-11-22,23:45,Tuesday,26 mins,26 mins
2016-11-22,23:50,Tuesday,26 mins,25 mins
2016-11-22,23:55,Tuesday,26 mins,25 mins
2016-11-23,05:00,Wednesday,26 mins,25 mins
2016-11-23,05:05,Wednesday,26 mins,26 mins
2016-11-23,05:10,Wednesday,26 mins,25 mins
2016-11-23,05:15,Wednesday,26 mins,26 mins
2016-11-23,05:20,Wednesday,26 mins,26 mins
2016-11-23,05:25,Wednesday,27 mins,26 mins
2016-11-23,05:30,Wednesday,27 mins,26 mins
2016-11-23,05:35,Wednesday,28 mins,26 mins
2016-11-23,05:40,Wednesday,28 mins,27 mins
2016-11-23,05:45,Wednesday,28 mins,27 mins
2016-11-23,05:50,Wednesday,28 mins,27 mins
2016-11-23,05:55,Wednesday,29 mins,27 mins
2016-11-23,06:00,Wednesday,30 mins,28 mins
2016-11-23,06:05,Wednesday,32 mins,29 mins
2016-11-23,06:10,Wednesday,32 mins,29 mins
2016-11-23,06:15,Wednesday,38 mins,31 mins
2016-11-23,06:20,Wednesday,40 mins,33 mins
2016-11-23,06:25,Wednesday,40 mins,33 mins
2016-11-23,06:30,Wednesday,44 mins,36 mins
2016-11-23,06:35,Wednesday,43 mins,36 mins
2016-11-23,06:40,Wednesday,45 mins,36 mins
2016-11-23,06:45,Wednesday,44 mins,37 mins
2016-11-23,06:50,Wednesday,44 mins,37 mins
2016-11-23,06:55,Wednesday,43 mins,35 mins
2016-11-23,07:00,Wednesday,44 mins,37 mins
2016-11-23,07:05,Wednesday,44 mins,35 mins
2016-11-23,07:10,Wednesday,44 mins,37 mins
2016-11-23,07:15,Wednesday,45 mins,38 mins
2016-11-23,07:20,Wednesday,43 mins,37 mins
2016-11-23,07:25,Wednesday,43 mins,35 mins
2016-11-23,07:30,Wednesday,42 mins,38 mins
2016-11-23,07:35,Wednesday,42 mins,38 mins
2016-11-23,07:40,Wednesday,42 mins,39 mins
2016-11-23,07:45,Wednesday,42 mins,37 mins
2016-11-23,07:50,Wednesday,41 mins,36 mins
2016-11-23,07:55,Wednesday,44 mins,35 mins
2016-11-23,17:00,Wednesday,1 hour 26 mins,52 mins
2016-11-23,17:05,Wednesday,1 hour 12 mins,51 mins
2016-11-23,17:10,Wednesday,1 hour 24 mins,51 mins
2016-11-23,17:15,Wednesday,1 hour 25 mins,51 mins
2016-11-23,17:20,Wednesday,1 hour 22 mins,49 mins
2016-11-23,17:25,Wednesday,1 hour 9 mins,48 mins
2016-11-23,17:30,Wednesday,1 hour 21 mins,47 mins
2016-11-23,17:35,Wednesday,1 hour 17 mins,46 mins
2016-11-23,17:40,Wednesday,1 hour 16 mins,47 mins
2016-11-23,17:45,Wednesday,1 hour 2 mins,44 mins
2016-11-23,17:50,Wednesday,1 hour 6 mins,43 mins
2016-11-23,17:55,Wednesday,1 hour 3 mins,43 mins
2016-11-23,18:00,Wednesday,58 mins,40 mins
2016-11-23,18:05,Wednesday,59 mins,41 mins
2016-11-23,18:10,Wednesday,58 mins,40 mins
2016-11-23,18:15,Wednesday,56 mins,41 mins
2016-11-23,18:20,Wednesday,55 mins,40 mins
2016-11-23,18:25,Wednesday,56 mins,41 mins
2016-11-23,18:30,Wednesday,54 mins,41 mins
2016-11-23,18:35,Wednesday,54 mins,42 mins
2016-11-23,18:40,Wednesday,52 mins,45 mins
2016-11-23,18:45,Wednesday,51 mins,46 mins
2016-11-23,18:50,Wednesday,47 mins,45 mins
2016-11-23,18:55,Wednesday,46 mins,43 mins
2016-11-23,19:00,Wednesday,42 mins,41 mins
2016-11-23,19:05,Wednesday,41 mins,41 mins
2016-11-23,19:10,Wednesday,40 mins,42 mins
2016-11-23,19:15,Wednesday,39 mins,39 mins
2016-11-23,19:20,Wednesday,38 mins,40 mins
2016-11-23,19:25,Wednesday,36 mins,38 mins
2016-11-23,19:30,Wednesday,36 mins,36 mins
2016-11-23,19:35,Wednesday,34 mins,36 mins
2016-11-23,19:40,Wednesday,34 mins,35 mins
2016-11-23,19:45,Wednesday,32 mins,35 mins
2016-11-23,19:50,Wednesday,32 mins,34 mins
2016-11-23,19:55,Wednesday,32 mins,34 mins
2016-11-23,23:00,Wednesday,26 mins,26 mins
2016-11-23,23:05,Wednesday,26 mins,26 mins
2016-11-23,23:10,Wednesday,26 mins,26 mins
2016-11-23,23:15,Wednesday,25 mins,26 mins
2016-11-23,23:20,Wednesday,25 mins,26 mins
2016-11-23,23:25,Wednesday,26 mins,26 mins
2016-11-23,23:30,Wednesday,26 mins,26 mins
2016-11-23,23:35,Wednesday,26 mins,26 mins
2016-11-23,23:40,Wednesday,26 mins,27 mins
2016-11-23,23:45,Wednesday,26 mins,27 mins
2016-11-23,23:50,Wednesday,26 mins,26 mins
2016-11-23,23:55,Wednesday,25 mins,26 mins
2016-11-24,05:00,Thursday,25 mins,25 mins
2016-11-24,05:05,Thursday,25 mins,24 mins
2016-11-24,05:10,Thursday,25 mins,25 mins
2016-11-24,05:15,Thursday,25 mins,25 mins
2016-11-24,05:20,Thursday,25 mins,25 mins
2016-11-24,05:25,Thursday,25 mins,24 mins
2016-11-24,05:30,Thursday,25 mins,25 mins
2016-11-24,05:35,Thursday,25 mins,25 mins
2016-11-24,05:40,Thursday,25 mins,25 mins
2016-11-24,05:45,Thursday,26 mins,25 mins
2016-11-24,05:50,Thursday,26 mins,25 mins
2016-11-24,05:55,Thursday,26 mins,25 mins
2016-11-24,06:00,Thursday,27 mins,26 mins
2016-11-24,06:05,Thursday,29 mins,26 mins
2016-11-24,06:10,Thursday,28 mins,26 mins
2016-11-24,06:15,Thursday,31 mins,27 mins
2016-11-24,06:20,Thursday,32 mins,28 mins
2016-11-24,06:25,Thursday,30 mins,28 mins
2016-11-24,06:30,Thursday,32 mins,29 mins
2016-11-24,06:35,Thursday,31 mins,29 mins
2016-11-24,06:40,Thursday,29 mins,28 mins
2016-11-24,06:45,Thursday,29 mins,28 mins
2016-11-24,06:50,Thursday,28 mins,28 mins
2016-11-24,06:55,Thursday,27 mins,27 mins
2016-11-24,07:00,Thursday,29 mins,28 mins
2016-11-24,07:05,Thursday,29 mins,27 mins
2016-11-24,07:10,Thursday,28 mins,27 mins
2016-11-24,07:15,Thursday,30 mins,28 mins
2016-11-24,07:20,Thursday,30 mins,28 mins
2016-11-24,07:25,Thursday,29 mins,27 mins
2016-11-24,07:30,Thursday,28 mins,28 mins
2016-11-24,07:35,Thursday,29 mins,28 mins
2016-11-24,07:40,Thursday,28 mins,27 mins
2016-11-24,07:45,Thursday,28 mins,27 mins
2016-11-24,07:50,Thursday,27 mins,27 mins
2016-11-24,07:55,Thursday,26 mins,26 mins
2016-11-24,17:00,Thursday,28 mins,31 mins
2016-11-24,17:05,Thursday,28 mins,30 mins
2016-11-24,17:10,Thursday,29 mins,29 mins
2016-11-24,17:15,Thursday,29 mins,28 mins
2016-11-24,17:20,Thursday,29 mins,27 mins
2016-11-24,17:25,Thursday,29 mins,27 mins
2016-11-24,17:30,Thursday,29 mins,26 mins
2016-11-24,17:35,Thursday,27 mins,26 mins
2016-11-24,17:40,Thursday,27 mins,26 mins
2016-11-24,17:45,Thursday,27 mins,26 mins
2016-11-24,17:50,Thursday,26 mins,26 mins
2016-11-24,17:55,Thursday,26 mins,26 mins
2016-11-24,18:00,Thursday,27 mins,26 mins
2016-11-24,18:05,Thursday,27 mins,26 mins
2016-11-24,18:10,Thursday,27 mins,26 mins
2016-11-24,18:15,Thursday,26 mins,26 mins
2016-11-24,18:20,Thursday,27 mins,26 mins
2016-11-24,18:25,Thursday,27 mins,26 mins
2016-11-24,18:30,Thursday,27 mins,26 mins
2016-11-24,18:35,Thursday,26 mins,26 mins
2016-11-24,18:40,Thursday,26 mins,26 mins
2016-11-24,18:45,Thursday,26 mins,27 mins
2016-11-24,18:50,Thursday,26 mins,25 mins
2016-11-24,18:55,Thursday,26 mins,26 mins
2016-11-24,19:00,Thursday,25 mins,26 mins
2016-11-24,19:05,Thursday,26 mins,25 mins
2016-11-24,19:10,Thursday,26 mins,26 mins
2016-11-24,19:15,Thursday,26 mins,26 mins
2016-11-24,19:20,Thursday,27 mins,27 mins
2016-11-24,19:25,Thursday,27 mins,26 mins
2016-11-24,19:30,Thursday,26 mins,26 mins
2016-11-24,19:35,Thursday,26 mins,26 mins
2016-11-24,19:40,Thursday,27 mins,26 mins
2016-11-24,19:45,Thursday,26 mins,26 mins
2016-11-24,19:50,Thursday,26 mins,26 mins
2016-11-24,19:55,Thursday,28 mins,26 mins
2016-11-24,23:00,Thursday,26 mins,25 mins
2016-11-24,23:05,Thursday,26 mins,26 mins
2016-11-24,23:10,Thursday,26 mins,26 mins
2016-11-24,23:15,Thursday,26 mins,25 mins
2016-11-24,23:20,Thursday,26 mins,25 mins
2016-11-24,23:25,Thursday,26 mins,25 mins
2016-11-24,23:30,Thursday,26 mins,25 mins
2016-11-24,23:35,Thursday,26 mins,26 mins
2016-11-24,23:40,Thursday,25 mins,26 mins
2016-11-24,23:45,Thursday,26 mins,26 mins
2016-11-24,23:50,Thursday,25 mins,26 mins
2016-11-24,23:55,Thursday,25 mins,26 mins
2016-11-25,05:00,Friday,25 mins,24 mins
2016-11-25,05:05,Friday,25 mins,25 mins
2016-11-25,05:10,Friday,25 mins,24 mins
2016-11-25,05:15,Friday,25 mins,24 mins
2016-11-25,05:20,Friday,25 mins,24 mins
2016-11-25,05:25,Friday,25 mins,25 mins
2016-11-25,05:30,Friday,25 mins,25 mins
2016-11-25,05:35,Friday,25 mins,25 mins
2016-11-25,05:40,Friday,25 mins,25 mins
2016-11-25,05:45,Friday,25 mins,25 mins
2016-11-25,05:50,Friday,25 mins,24 mins
2016-11-25,05:55,Friday,26 mins,24 mins
2016-11-25,06:00,Friday,27 mins,25 mins
2016-11-25,06:05,Friday,27 mins,25 mins
2016-11-25,06:10,Friday,27 mins,25 mins
2016-11-25,06:15,Friday,29 mins,25 mins
2016-11-25,06:20,Friday,30 mins,26 mins
2016-11-25,06:25,Friday,29 mins,26 mins
2016-11-25,06:30,Friday,30 mins,26 mins
2016-11-25,06:35,Friday,29 mins,26 mins
2016-11-25,06:40,Friday,27 mins,27 mins
2016-11-25,06:45,Friday,28 mins,27 mins
2016-11-25,06:50,Friday,28 mins,26 mins
2016-11-25,06:55,Friday,27 mins,26 mins
2016-11-25,07:00,Friday,28 mins,26 mins
2016-11-25,07:05,Friday,29 mins,26 mins
2016-11-25,07:10,Friday,26 mins,26 mins
2016-11-25,07:15,Friday,27 mins,27 mins
2016-11-25,07:20,Friday,27 mins,27 mins
2016-11-25,07:25,Friday,28 mins,27 mins
2016-11-25,07:30,Friday,28 mins,27 mins
2016-11-25,07:35,Friday,27 mins,26 mins
2016-11-25,07:40,Friday,28 mins,26 mins
2016-11-25,07:45,Friday,28 mins,25 mins
2016-11-25,07:50,Friday,28 mins,26 mins
2016-11-25,07:55,Friday,27 mins,25 mins
2016-11-25,17:00,Friday,42 mins,30 mins
2016-11-25,17:05,Friday,43 mins,30 mins
2016-11-25,17:10,Friday,45 mins,29 mins
2016-11-25,17:15,Friday,44 mins,31 mins
2016-11-25,17:20,Friday,43 mins,29 mins
2016-11-25,17:25,Friday,42 mins,28 mins
2016-11-25,17:30,Friday,41 mins,29 mins
2016-11-25,17:35,Friday,41 mins,28 mins
2016-11-25,17:40,Friday,39 mins,28 mins
2016-11-25,17:45,Friday,38 mins,28 mins
2016-11-25,17:50,Friday,37 mins,28 mins
2016-11-25,17:55,Friday,36 mins,27 mins
2016-11-25,18:00,Friday,35 mins,27 mins
2016-11-25,18:05,Friday,32 mins,27 mins
2016-11-25,18:10,Friday,36 mins,27 mins
2016-11-25,18:15,Friday,32 mins,27 mins
2016-11-25,18:20,Friday,32 mins,27 mins
2016-11-25,18:25,Friday,31 mins,28 mins
2016-11-25,18:30,Friday,29 mins,28 mins
2016-11-25,18:35,Friday,29 mins,27 mins
2016-11-25,18:40,Friday,28 mins,27 mins
2016-11-25,18:45,Friday,27 mins,27 mins
2016-11-25,18:50,Friday,26 mins,26 mins
2016-11-25,18:55,Friday,27 mins,26 mins
2016-11-25,19:00,Friday,26 mins,26 mins
2016-11-25,19:05,Friday,27 mins,26 mins
2016-11-25,19:10,Friday,27 mins,27 mins
2016-11-25,19:15,Friday,27 mins,26 mins
2016-11-25,19:20,Friday,26 mins,26 mins
2016-11-25,19:25,Friday,27 mins,26 mins
2016-11-25,19:30,Friday,27 mins,26 mins
2016-11-25,19:35,Friday,26 mins,26 mins
2016-11-25,19:40,Friday,27 mins,26 mins
2016-11-25,19:45,Friday,26 mins,26 mins
2016-11-25,19:50,Friday,26 mins,26 mins
2016-11-25,19:55,Friday,26 mins,26 mins
2016-11-25,23:00,Friday,26 mins,26 mins
2016-11-25,23:05,Friday,25 mins,26 mins
2016-11-25,23:10,Friday,25 mins,27 mins
2016-11-25,23:15,Friday,25 mins,26 mins
2016-11-25,23:20,Friday,26 mins,26 mins
2016-11-25,23:25,Friday,25 mins,27 mins
2016-11-25,23:30,Friday,26 mins,26 mins
2016-11-25,23:35,Friday,25 mins,25 mins
2016-11-25,23:40,Friday,26 mins,26 mins
2016-11-25,23:45,Friday,26 mins,26 mins
2016-11-25,23:50,Friday,25 mins,26 mins
2016-11-25,23:55,Friday,26 mins,26 mins
2016-11-28,05:00,Monday,25 mins,25 mins
2016-11-28,05:05,Monday,25 mins,25 mins
2016-11-28,05:10,Monday,25 mins,25 mins
2016-11-28,05:15,Monday,26 mins,25 mins
2016-11-28,05:20,Monday,27 mins,25 mins
2016-11-28,05:25,Monday,27 mins,25 mins
2016-11-28,05:30,Monday,26 mins,25 mins
2016-11-28,05:35,Monday,26 mins,25 mins
2016-11-28,05:40,Monday,26 mins,25 mins
2016-11-28,05:45,Monday,27 mins,26 mins
2016-11-28,05:50,Monday,27 mins,26 mins
2016-11-28,05:55,Monday,27 mins,26 mins
2016-11-28,06:00,Monday,29 mins,27 mins
2016-11-28,06:05,Monday,31 mins,28 mins
2016-11-28,06:10,Monday,34 mins,29 mins
2016-11-28,06:15,Monday,43 mins,31 mins
2016-11-28,06:20,Monday,45 mins,35 mins
2016-11-28,06:25,Monday,45 mins,36 mins
2016-11-28,06:30,Monday,50 mins,40 mins
2016-11-28,06:35,Monday,50 mins,42 mins
2016-11-28,06:40,Monday,52 mins,45 mins
2016-11-28,06:45,Monday,49 mins,49 mins
2016-11-28,06:50,Monday,50 mins,50 mins
2016-11-28,06:55,Monday,51 mins,52 mins
2016-11-28,07:00,Monday,52 mins,57 mins
2016-11-28,07:05,Monday,57 mins,56 mins
2016-11-28,07:10,Monday,53 mins,58 mins
2016-11-28,07:15,Monday,54 mins,57 mins
2016-11-28,07:20,Monday,54 mins,59 mins
2016-11-28,07:25,Monday,53 mins,58 mins
2016-11-28,07:30,Monday,54 mins,59 mins
2016-11-28,07:35,Monday,51 mins,58 mins
2016-11-28,07:40,Monday,54 mins,58 mins
2016-11-28,07:45,Monday,51 mins,57 mins
2016-11-28,07:50,Monday,48 mins,55 mins
2016-11-28,07:55,Monday,51 mins,53 mins
2016-11-28,17:00,Monday,1 hour 11 mins,44 mins
2016-11-28,17:05,Monday,1 hour 16 mins,45 mins
2016-11-28,17:10,Monday,1 hour 17 mins,43 mins
2016-11-28,17:15,Monday,1 hour 15 mins,40 mins
2016-11-28,17:20,Monday,1 hour 15 mins,40 mins
2016-11-28,17:25,Monday,1 hour 20 mins,41 mins
2016-11-28,17:30,Monday,1 hour 13 mins,42 mins
2016-11-28,17:35,Monday,1 hour 15 mins,39 mins
2016-11-28,17:40,Monday,1 hour 14 mins,39 mins
2016-11-28,17:45,Monday,1 hour 9 mins,39 mins
2016-11-28,17:50,Monday,1 hour 10 mins,38 mins
2016-11-28,17:55,Monday,1 hour 4 mins,37 mins
2016-11-28,18:00,Monday,1 hour 1 min,36 mins
2016-11-28,18:05,Monday,1 hour 2 mins,36 mins
2016-11-28,18:10,Monday,59 mins,36 mins
2016-11-28,18:15,Monday,1 hour 0 mins,35 mins
2016-11-28,18:20,Monday,55 mins,35 mins
2016-11-28,18:25,Monday,55 mins,34 mins
2016-11-28,18:30,Monday,53 mins,34 mins
2016-11-28,18:35,Monday,52 mins,35 mins
2016-11-28,18:40,Monday,50 mins,35 mins
2016-11-28,18:45,Monday,47 mins,34 mins
2016-11-28,18:50,Monday,46 mins,33 mins
2016-11-28,18:55,Monday,44 mins,32 mins
2016-11-28,19:00,Monday,43 mins,32 mins
2016-11-28,19:05,Monday,42 mins,32 mins
2016-11-28,19:10,Monday,41 mins,32 mins
2016-11-28,19:15,Monday,40 mins,32 mins
2016-11-28,19:20,Monday,39 mins,31 mins
2016-11-28,19:25,Monday,39 mins,32 mins
2016-11-28,19:30,Monday,38 mins,30 mins
2016-11-28,19:35,Monday,36 mins,30 mins
2016-11-28,19:40,Monday,37 mins,30 mins
2016-11-28,19:45,Monday,34 mins,30 mins
2016-11-28,19:50,Monday,34 mins,29 mins
2016-11-28,19:55,Monday,33 mins,28 mins
